0.000000000000000000e+00
1.722656250000000000e+02
3.445312500000000000e+02
5.167968750000000000e+02
6.890625000000000000e+02
8.613281250000000000e+02
1.033593750000000000e+03
1.205859375000000000e+03
1.378125000000000000e+03
1.550390625000000000e+03
1.722656250000000000e+03
1.894921875000000000e+03
2.067187500000000000e+03
2.239453125000000000e+03
2.411718750000000000e+03
2.583984375000000000e+03
2.756250000000000000e+03
2.928515625000000000e+03
3.100781250000000000e+03
3.273046875000000000e+03
3.445312500000000000e+03
3.617578125000000000e+03
3.789843750000000000e+03
3.962109375000000000e+03
4.134375000000000000e+03
4.306640625000000000e+03
4.478906250000000000e+03
4.651171875000000000e+03
4.823437500000000000e+03
4.995703125000000000e+03
5.167968750000000000e+03
5.340234375000000000e+03
5.512500000000000000e+03
5.684765625000000000e+03
5.857031250000000000e+03
6.029296875000000000e+03
6.201562500000000000e+03
6.373828125000000000e+03
6.546093750000000000e+03
6.718359375000000000e+03
6.890625000000000000e+03
7.062890625000000000e+03
7.235156250000000000e+03
7.407421875000000000e+03
7.579687500000000000e+03
7.751953125000000000e+03
7.924218750000000000e+03
8.096484375000000000e+03
8.268750000000000000e+03
8.441015625000000000e+03
8.613281250000000000e+03
8.785546875000000000e+03
8.957812500000000000e+03
9.130078125000000000e+03
9.302343750000000000e+03
9.474609375000000000e+03
9.646875000000000000e+03
9.819140625000000000e+03
9.991406250000000000e+03
1.016367187500000000e+04
1.033593750000000000e+04
1.050820312500000000e+04
1.068046875000000000e+04
1.085273437500000000e+04
1.102500000000000000e+04
1.119726562500000000e+04
1.136953125000000000e+04
1.154179687500000000e+04
1.171406250000000000e+04
1.188632812500000000e+04
1.205859375000000000e+04
1.223085937500000000e+04
1.240312500000000000e+04
1.257539062500000000e+04
1.274765625000000000e+04
1.291992187500000000e+04
1.309218750000000000e+04
1.326445312500000000e+04
1.343671875000000000e+04
1.360898437500000000e+04
1.378125000000000000e+04
1.395351562500000000e+04
1.412578125000000000e+04
1.429804687500000000e+04
1.447031250000000000e+04
1.464257812500000000e+04
1.481484375000000000e+04
1.498710937500000000e+04
1.515937500000000000e+04
1.533164062500000000e+04
1.550390625000000000e+04
1.567617187500000000e+04
1.584843750000000000e+04
1.602070312500000000e+04
1.619296875000000000e+04
1.636523437500000000e+04
1.653750000000000000e+04
1.670976562500000000e+04
1.688203125000000000e+04
1.705429687500000000e+04
1.722656250000000000e+04
1.739882812500000000e+04
1.757109375000000000e+04
1.774335937500000000e+04
1.791562500000000000e+04
1.808789062500000000e+04
1.826015625000000000e+04
1.843242187500000000e+04
1.860468750000000000e+04
1.877695312500000000e+04
1.894921875000000000e+04
1.912148437500000000e+04
1.929375000000000000e+04
1.946601562500000000e+04
1.963828125000000000e+04
1.981054687500000000e+04
1.998281250000000000e+04
2.015507812500000000e+04
2.032734375000000000e+04
2.049960937500000000e+04
2.067187500000000000e+04
2.084414062500000000e+04
2.101640625000000000e+04
2.118867187500000000e+04
2.136093750000000000e+04
2.153320312500000000e+04
2.170546875000000000e+04
2.187773437500000000e+04
2.205000000000000000e+04
